Date	Tue, Aug 16, 2022	Time	6:59 PM	From File Path		Vch Filter	5 Hz	Ich Filter	5 Hz	I/E Stability	Medium Fast	CA Speed	Medium	DC Offset	0.400	Initial	0.400	Final	1.000	Scan Rate	0.020	Cycles	3	Waveform Rate (Hz)	100			Volts	Amps	0.169962	3.277085
0.175218	3.277085
0.180574	3.277085
0.186045	3.277085
0.191654	3.277085
0.197414	3.277085
0.203236	3.277085
0.209115	3.277085
0.215076	3.277085
0.221057	3.277085
0.227057	3.277085
0.232991	3.277085
0.238971	3.277085
0.244942	3.277085
0.251021	3.277085
0.257221	3.277085
0.263710	3.277085
0.270507	3.277085
0.277813	3.277085
0.285666	3.277085
0.294302	3.277085
0.303786	3.277085
0.314233	3.277085
0.325751	3.277085
0.338404	3.277085
0.351706	3.277085
0.363990	2.967967
0.374666	2.522851
0.383461	2.070488
0.390283	1.648908
0.395391	1.280214
0.398931	0.974304
0.401211	0.732612
0.402505	0.550680
0.403060	0.421168
0.403095	0.334953
0.402804	0.282793
0.402331	0.256292
0.401785	0.247732
0.401241	0.251013
0.400724	0.261145
0.400286	0.274568
0.399922	0.288514
0.399649	0.301612
0.399418	0.312646
0.399291	0.321359
0.399196	0.327618
0.399161	0.331579
0.399126	0.333546
0.399146	0.333923
0.399164	0.333103
0.399178	0.331407
0.399231	0.329137
0.399244	0.326514
0.399274	0.323827
0.399291	0.321124
0.399313	0.318399
0.399328	0.315971
0.399339	0.313700
0.399330	0.311638
0.399335	0.309771
0.399339	0.308014
0.399344	0.306394
0.399346	0.304911
0.399353	0.303534
0.399349	0.302226
0.399345	0.301033
0.399361	0.299872
0.399349	0.298749
0.399357	0.297671
0.399363	0.296617
0.399363	0.295633
0.399361	0.294622
0.399367	0.293669
0.399366	0.292748
0.399373	0.291880
0.399386	0.291020
0.399368	0.290267
0.399373	0.289516
0.399377	0.288773
0.399375	0.287926
0.399377	0.287106
0.399393	0.286335
0.399381	0.285676
0.399381	0.284992
0.399391	0.284308
0.399389	0.283638
0.399387	0.282916
0.399395	0.282274
0.399391	0.281672
0.399399	0.281047
0.399409	0.280502
0.399398	0.280021
0.399391	0.279542
0.399410	0.279001
0.399400	0.278451
0.399395	0.277799
0.399412	0.277096
0.399395	0.276488
0.399416	0.275898
0.399407	0.275410
0.399400	0.274918
0.399401	0.274260
0.399407	0.273763
0.399399	0.273263
0.399418	0.272772
0.399400	0.272501
0.399400	0.272242
0.399403	0.272062
0.399404	0.271896
0.399393	0.271661
0.399416	0.271346
0.399414	0.270967
0.399418	0.270540
0.399406	0.270122
0.399410	0.269740
0.399431	0.269309
0.399420	0.268940
0.399419	0.268555
0.399425	0.268150
0.399435	0.267826
0.399436	0.267484
0.399436	0.267152
0.399430	0.266915
0.399434	0.266616
0.399428	0.266354
0.399435	0.266104
0.399441	0.265843
0.399435	0.265614
0.399428	0.265358
0.399443	0.265069
0.399442	0.264741
0.399431	0.264512
0.399436	0.264265
0.399445	0.264069
0.399434	0.263807
0.399430	0.263602
0.399435	0.263387
0.399450	0.263207
0.399446	0.262998
0.399456	0.262777
0.399452	0.262535
0.399444	0.262378
0.399450	0.262201
0.399441	0.262072
0.399428	0.261846
0.399445	0.261591
0.399449	0.261370
0.399447	0.261129
0.399449	0.260918
0.399443	0.260657
0.399450	0.260455
0.399446	0.260184
0.399441	0.259940
0.399445	0.259780
0.399441	0.259656
0.399445	0.259457
0.399453	0.259250
0.399445	0.259120
0.399459	0.258960
0.399443	0.258818
0.399443	0.258734
0.399444	0.258609
0.399447	0.258451
0.399441	0.258202
0.399445	0.257883
0.399464	0.257612
0.399450	0.257382
0.399452	0.257194
0.399458	0.257008
0.399456	0.256822
0.399461	0.256610
0.399446	0.256477
0.399451	0.256356
0.399443	0.256193
0.399471	0.256100
0.399454	0.255924
0.399472	0.255782
0.399470	0.255648
0.399470	0.255521
0.399466	0.255388
0.399461	0.255270
0.399492	0.255062
0.399456	0.254919
0.399468	0.254809
0.399459	0.254707
0.399447	0.254606
0.399459	0.254493
0.399465	0.254397
0.399473	0.254297
0.399442	0.254148
0.399458	0.254059
0.399457	0.253951
0.399464	0.253791
0.399453	0.253683
0.399464	0.253567
0.399485	0.253440
0.399470	0.253336
0.399452	0.253146
0.399456	0.253079
0.399478	0.252956
0.399461	0.252806
0.399465	0.252597
0.399465	0.252425
0.399458	0.252246
0.399450	0.252049
0.399458	0.251903
0.399468	0.251786
0.399459	0.251619
0.399459	0.251461
0.399468	0.251359
0.399471	0.251197
0.399475	0.251003
0.399463	0.250855
0.399447	0.250618
0.399468	0.250485
0.399461	0.250329
0.399491	0.250207
0.399461	0.250072
0.399463	0.249846
0.399466	0.249788
0.399477	0.249632
0.399477	0.249441
0.399470	0.249332
0.399460	0.249256
0.399462	0.249094
0.399482	0.248961
0.399479	0.248814
0.399485	0.248696
0.399461	0.248516
0.399470	0.248444
0.399470	0.248550
0.399470	0.248555
0.399467	0.248522
0.399480	0.248444
0.399459	0.248291
0.399471	0.248124
0.399472	0.247974
0.399461	0.247833
0.399462	0.247683
0.399467	0.247605
0.399472	0.247539
0.399458	0.247542
